"Section","Band","Rank","Rank for prize","Call","WWL","Claimed score","Claimed QSOs","Cross checked score","Cross checked QSOs","# deleted QSOs","% error score","Unique","% unique score","% CW QSOs","% MGM QSOs","cross checked ODX call","cross checked ODX QRB","Millimeter Group score","PWR(W)","RTX","Ant","ASL(m)",
"SO-LP 145 MHz","145 MHz","1","0","OK1NPF","JO70SQ","75835","278","73739","273","","2,8 %","0","0,0 %","0,0 %","0,0 %","YU1VD","808","0","PWR(W): 100","TRX:","Ant: 7el. DK7ZB","ASL(m): 830","",
"SO-LP 145 MHz","145 MHz","2","0","OK2AF","JN89AR","60783","239","60165","236","","1,0 %","1","0,1 %","28,4 %","0,0 %","IQ5NN","714","0","PWR(W): 100","TRX: FT-847","Ant: 6 el.Y","ASL(m): 735","",
"SO-LP 145 MHz","145 MHz","3","0","S53O","JN86AT","48314","154","45850","147","","5,1 %","0","0,0 %","17,7 %","0,0 %","DM5M","641","0","PWR(W): 20","TRX: TS590SG +LT2S","Ant: 2X16EL DL6VU","ASL(m): 416","",
"SO-LP 145 MHz","145 MHz","4","0","OM2DT","JN88QS","43217","157","41201","149","","4,7 %","1","0,3 %","30,2 %","0,0 %","HB9HI","836","0","PWR(W): 50","TRX: FT847","Ant: DK7ZB 12 el.","ASL(m): 512","",
"SO-LP 145 MHz","145 MHz","5","0","IZ7UMS","JN81GD","37576","71","37444","70","","0,4 %","1","0,1 %","0,0 %","0,0 %","OM3W","918","0","PWR(W): 100","TRX: ic9700","Ant: 12jxx","ASL(m): 190","",
"SO-LP 145 MHz","145 MHz","6","0","OM6TX","JN99JK","37657","151","36151","144","","4,0 %","0","0,0 %","34,7 %","0,0 %","IK4ZHH","796","0","PWR(W): 100","TRX: IC-746PRO","Ant: 17elY","ASL(m): 636","",
"SO-LP 145 MHz","145 MHz","7","0","OE5DIN","JN78BL","33064","144","32091","142","","2,9 %","1","0,4 %","26,1 %","0,0 %","DL4M","618","0","PWR(W): 30","TRX:","Ant: 13 El. Yagi","ASL(m): 820","",
"SO-LP 145 MHz","145 MHz","8","0","PA2TMS","JO23KC","29089","81","28066","79","","3,5 %","0","0,0 %","0,0 %","0,0 %","HB9HI","706","0","PWR(W): 100","TRX:","Ant: 12 el","ASL(m):","",
"SO-LP 145 MHz","145 MHz","9","0","OK2VLT","JN99CS","27071","124","25347","118","","6,4 %","0","0,0 %","0,0 %","0,0 %","DQ2C","622","0","PWR(W): 100","TRX:","Ant: 35el.OK2SS","ASL(m): 239","",
"SO-LP 145 MHz","145 MHz","10","0","HA5DDX","JN86EW","25812","93","24527","87","","5,0 %","0","0,0 %","0,0 %","0,0 %","SN7L","525","0","PWR(W): 100","TRX:","Ant: 2x 13elSP7GXP","ASL(m): 210m","",
