"Section","Band","Rank","Rank for prize","Call","WWL","Claimed score","Claimed QSOs","Cross checked score","Cross checked QSOs","# deleted QSOs","% error score","Unique","% unique score","% CW QSOs","% MGM QSOs","cross checked ODX call","cross checked ODX QRB","Millimeter Group score","PWR(W)","RTX","Ant","ASL(m)",
"SO-LP 145 MHz","145 MHz","1","0","S53O","JN86AT","90277","266","88384","260","","2,1 %","3","1,4 %","30,4 %","0,0 %","LZ2AB","923","0","PWR(W): 100","TRX: ic7400","Ant: 2x16el","ASL(m): 416","",
"SO-LP 145 MHz","145 MHz","2","0","IP4N","JN54EL","74071","188","71603","182","","3,3 %","0","0,0 %","0,0 %","0,0 %","HA6W","871","0","PWR(W): 100","TRX: ICOM IC-7000","Ant: 17 EL. F9FT","ASL(m): 870","",
"SO-LP 145 MHz","145 MHz","3","0","OM6DN","JN99FI","67417","237","65184","225","","3,3 %","1","0,3 %","0,4 %","0,0 %","LZ7J","873","0","PWR(W): 100","TRX:","Ant: 2x12 G0KSC","ASL(m): 950","",
"SO-LP 145 MHz","145 MHz","4","0","OK1NPF","JO70SM","66261","274","64569","267","","2,6 %","3","0,4 %","0,0 %","0,0 %","IQ5NN","807","0","PWR(W): 100","TRX:","Ant: 2*YU7EF 11 el.","ASL(m): 608","",
"SO-LP 145 MHz","145 MHz","5","0","S53XX","JN76CF","50711","156","49904","154","","1,6 %","0","0,0 %","24,0 %","0,0 %","LZ9X","1007","0","PWR(W): 100","TRX: TS-2000","Ant: 13el","ASL(m):","",
"SO-LP 145 MHz","145 MHz","6","0","IW2BZY","JN64CR","46328","130","45549","128","","1,7 %","1","0,3 %","0,0 %","0,0 %","HA6W","733","0","PWR(W): 100","TRX: ICOM IC275H","Ant: 11 FLEXA","ASL(m): 1","",
"SO-LP 145 MHz","145 MHz","7","0","OM1PF","JN88ST","43914","184","42619","178","","2,9 %","2","1,4 %","0,0 %","0,0 %","LZ2T","777","0","PWR(W): 50","TRX: Yaesu FT-897D","Ant: 2x PA144-9-5A","ASL(m): 601 m","",
"SO-LP 145 MHz","145 MHz","8","0","IK4ZIF","JN44TS","42271","91","39696","86","","6,1 %","0","0,0 %","0,0 %","0,0 %","YP2DX","874","0","PWR(W): 100","TRX:","Ant: 2x7 YU7EF","ASL(m): 750","",
"SO-LP 145 MHz","145 MHz","9","0","IK3XTT","JN55LK","40764","121","38639","116","","5,2 %","2","1,0 %","15,5 %","0,0 %","IK7JNM","783","0","PWR(W): 80","TRX: Icom 275","Ant: 11  Elementi","ASL(m): 60","",
"SO-LP 145 MHz","145 MHz","10","0","HA8AR","KN06MQ","40247","116","38544","112","","4,2 %","0","0,0 %","25,0 %","0,0 %","IQ4KD","808","0","PWR(W): 100","TRX:","Ant: 10 EL. DK7ZB","ASL(m): 86","",
