"Section","Band","Rank","Rank for prize","Call","WWL","Claimed score","Claimed QSOs","Cross checked score","Cross checked QSOs","# deleted QSOs","% error score","Unique","% unique score","% CW QSOs","% MGM QSOs","cross checked ODX call","cross checked ODX QRB","Millimeter Group score","PWR(W)","RTX","Ant","ASL(m)",
"SO-LP 435 MHz","435 MHz","1","0","IZ3QFG","JN65CA","44078","139","43202","135","","2,0 %","3","0,4 %","15,6 %","0,0 %","YR7J","766","0","PWR(W): 75","TRX:","Ant: 13 ele","ASL(m): 0","",
"SO-LP 435 MHz","435 MHz","2","0","9A5RJ","JN86EL","40886","119","40886","119","","0,0 %","1","0,5 %","41,2 %","0,0 %","LZ9X","863","0","PWR(W): 70","TRX:","Ant: F9FT 21el.","ASL(m): 199","",
"SO-LP 435 MHz","435 MHz","3","0","OK1NI","JO70OQ","40282","146","38473","139","","4,5 %","0","0,0 %","33,1 %","0,0 %","IQ4CT","765","0","PWR(W): 70","TRX:","Ant: 4x10Y","ASL(m): 700","",
"SO-LP 435 MHz","435 MHz","4","0","SP6YG","JO90CK","31376","83","31376","83","","0,0 %","0","0,0 %","0,0 %","0,0 %","IU4FNO","862","0","PWR(W): 15","TRX:","Ant: 23l.DK7ZB","ASL(m): 207","",
"SO-LP 435 MHz","435 MHz","5","0","IK3TPP","JN65CP","33008","108","31290","102","","5,2 %","0","0,0 %","0,0 %","0,0 %","YR7J","757","0","PWR(W): 75","TRX: IC 9700","Ant: 25 EL YU1CF","ASL(m): 8","",
"SO-LP 435 MHz","435 MHz","6","0","OM5KV","JN97BS","31263","106","29204","97","","6,6 %","0","0,0 %","53,6 %","0,0 %","LZ2AB","751","0","PWR(W): 50","TRX: FT991a","Ant: 2x27elY","ASL(m): 110","",
"SO-LP 435 MHz","435 MHz","7","0","9A3QB","JN95HN","28391","87","27685","86","","2,5 %","0","0,0 %","15,1 %","0,0 %","DR9A","849","0","PWR(W): 80","TRX: FT-991A","Ant: 22 el","ASL(m): 90","",
"SO-LP 435 MHz","435 MHz","8","0","S57NAW","JN76PA","26073","95","25696","94","","1,4 %","1","0,9 %","19,1 %","0,0 %","LZ2T","660","0","PWR(W): 25","TRX: ICOM-475","Ant: 2 X 23 el","ASL(m): 340","",
"SO-LP 435 MHz","435 MHz","9","0","OM3CQF","JN88RT","23425","95","23210","94","","0,9 %","0","0,0 %","25,5 %","0,0 %","LZ9X","941","0","PWR(W): 15","TRX:","Ant: F9FT 23el","ASL(m): 622","",
"SO-LP 435 MHz","435 MHz","10","0","OK1VSJ","JN69IS","24932","90","22885","85","","8,2 %","0","0,0 %","18,8 %","0,0 %","IQ4CT","625","0","PWR(W): 100","TRX: ICOM IC-9700 + PA 100W","Ant: 4 x 13el. DK7ZB","ASL(m): 500","",
"SO-LP 435 MHz","435 MHz","11","0","IK3XTT","JN55LK","23578","102","22771","98","","3,4 %","3","1,1 %","0,0 %","0,0 %","OM6A","718","0","PWR(W): 70","TRX: Icom 475","Ant: 23 Elementi","ASL(m): 60","",
"SO-LP 435 MHz","435 MHz","12","0","E73O","JN95CA","20246","63","20246","63","","0,0 %","0","0,0 %","38,1 %","0,0 %","DL3SFB","744","0","PWR(W): 70","TRX:","Ant: 16 EL","ASL(m): 150","",
"SO-LP 435 MHz","435 MHz","13","0","PD4R","JO32CD","20594","58","19678","56","","4,4 %","0","0,0 %","0,0 %","0,0 %","OL3Z","625","0","PWR(W): 25","TRX:","Ant: 2x13 elm","ASL(m):","",
"SO-LP 435 MHz","435 MHz","14","0","HA1VQ","JN87GJ","18760","67","17168","62","","8,5 %","0","0,0 %","43,5 %","0,0 %","SQ2SAT","661","0","PWR(W): 50","TRX:","Ant: 28 el YU1CF","ASL(m): 300","",
"SO-LP 435 MHz","435 MHz","15","0","LZ6R","KN33FF","16594","44","16497","43","","0,6 %","0","0,0 %","39,5 %","0,0 %","S53D","1027","0","PWR(W): 70","TRX:","Ant: 2x25el. I0JXX","ASL(m): 500","",
"SO-LP 435 MHz","435 MHz","16","0","S57LM","JN76HD","17621","64","16426","61","","6,8 %","0","0,0 %","52,5 %","0,0 %","IQ1KW","603","0","PWR(W): 50","TRX: YAESU FT847","Ant: YU7EF 24 el.","ASL(m): 313","",
"SO-LP 435 MHz","435 MHz","17","0","OK1VUF","JO70DP","15595","77","15081","75","","3,3 %","1","1,6 %","34,7 %","0,0 %","IQ4CT","741","0","PWR(W): 10","TRX:","Ant: 23 el. Yagi","ASL(m): 616","",
